"day","tra"
"20210603",true
"20210604",true
"20210605",false
"20210606",false
"20210607",true
"20210608",true
"20210609",true
"20210610",true
"20210611",true
"20210612",false
"20210613",false
"20210614",false
"20210615",true
"20210616",true
"20210617",true
"20210618",true
"20210619",false
"20210620",false
"20210621",true
"20210622",true
"20210623",true
"20210624",true
"20210625",true
"20210626",false
"20210627",false
"20210628",true
"20210629",true
"20210630",true
"20210701",true
"20210702",true
"20210703",false
"20210704",false
"20210705",true
"20210706",true
"20210707",true
"20210708",true
"20210709",true
"20210710",false
"20210711",false
"20210712",true
"20210713",true
"20210714",true
"20210715",true
"20210716",true
"20210717",false
"20210718",false
"20210719",true
"20210720",true
"20210721",true
"20210722",true
"20210723",true
"20210724",false
"20210725",false
"20210726",true
"20210727",true
"20210728",true
"20210729",true
"20210730",true
"20210731",false
"20210801",false
"20210802",true
"20210803",true
"20210804",true
"20210805",true
"20210806",true
"20210807",false
"20210808",false
"20210809",true
"20210810",true
"20210811",true
"20210812",true
"20210813",true
"20210814",false
"20210815",false
"20210816",true
"20210817",true
"20210818",true
"20210819",true
"20210820",true
"20210821",false
"20210822",false
"20210823",true
"20210824",true
"20210825",true
"20210826",true
"20210827",true
"20210828",false
"20210829",false
"20210830",true
"20210831",true
"20210901",true
"20210902",true
"20210903",true
"20210904",false
"20210905",false
"20210906",true
"20210907",true
"20210908",true
"20210909",true
"20210910",true
"20210911",false
"20210912",false
"20210913",true
"20210914",true
"20210915",true
"20210916",true
"20210917",true
"20210918",false
"20210919",false
"20210920",false
"20210921",false
"20210922",true
"20210923",true
"20210924",true
"20210925",false
"20210926",false
"20210927",true
"20210928",true
"20210929",true
"20210930",true
"20211001",false
"20211002",false
"20211003",false
"20211004",false
"20211005",false
"20211006",false
"20211007",false
"20211008",true
"20211009",false
"20211010",false
"20211011",true
"20211012",true
"20211013",true
"20211014",true
"20211015",true
"20211016",false
"20211017",false
"20211018",true
"20211019",true
"20211020",true
"20211021",true
"20211022",true
"20211023",false
"20211024",false
"20211025",true
"20211026",true
"20211027",true
"20211028",true
"20211029",true
"20211030",false
"20211031",false
"20211101",true
"20211102",true
"20211103",true
"20211104",true
"20211105",true
"20211106",false
"20211107",false
"20211108",true
"20211109",true
"20211110",true
"20211111",true
"20211112",true
"20211113",false
"20211114",false
"20211115",true
"20211116",true
"20211117",true
"20211118",true
"20211119",true
"20211120",false
"20211121",false
"20211122",true
"20211123",true
"20211124",true
"20211125",true
"20211126",true
"20211127",false
"20211128",false
"20211129",true
"20211130",true
"20211201",true
"20211202",true
"20211203",true
"20211204",false
"20211205",false
"20211206",true
"20211207",true
"20211208",true
"20211209",true
"20211210",true
"20211211",false
"20211212",false
"20211213",true
"20211214",true
"20211215",true
"20211216",true
"20211217",true
"20211218",false
"20211219",false
"20211220",true
"20211221",true
"20211222",true
"20211223",true
"20211224",true
"20211225",false
"20211226",false
"20211227",true
"20211228",true
"20211229",true
"20211230",true
"20211231",true
